20101114 170538000,276.310000,276.460000,0
20101114 172142000,276.310000,276.460000,0
20101114 190001000,276.300000,276.450000,0
20101114 200724000,276.430000,276.580000,0
20101114 200725000,276.590000,276.740000,0
20101114 200727000,276.670000,276.820000,0
20101114 200728000,276.700000,276.850000,0
20101114 200729000,276.710000,276.860000,0
20101114 204329000,276.320000,276.470000,0
20101114 204330000,276.310000,276.460000,0
20101114 204332000,276.300000,276.450000,0
20101114 204425000,276.200000,276.350000,0
20101114 204557000,276.080000,276.230000,0
20101114 204733000,275.570000,275.720000,0
20101114 204737000,275.560000,275.710000,0
20101114 204738000,275.550000,275.700000,0
20101114 204807000,275.540000,275.690000,0
20101114 204809000,275.550000,275.700000,0
20101114 204833000,276.080000,276.230000,0
20101114 213938000,275.980000,276.130000,0
20101114 213940000,275.970000,276.120000,0
20101114 213940000,275.940000,276.090000,0
20101114 213941000,275.930000,276.080000,0
20101114 215000000,276.080000,276.230000,0
20101115 004646000,276.060000,276.210000,0
20101115 004702000,276.080000,276.230000,0
20101115 010610000,276.160000,276.310000,0
20101115 010834000,276.080000,276.230000,0
20101115 012339000,276.280000,276.430000,0
20101115 012341000,276.320000,276.470000,0
20101115 012342000,276.400000,276.550000,0
20101115 012343000,276.420000,276.570000,0
20101115 012345000,276.430000,276.580000,0
20101115 012346000,276.510000,276.660000,0
20101115 012347000,276.540000,276.690000,0
20101115 012348000,276.550000,276.700000,0
20101115 012402000,276.080000,276.230000,0
20101115 013814000,276.250000,276.400000,0
20101115 013815000,276.300000,276.450000,0
20101115 013817000,276.320000,276.470000,0
20101115 013817000,276.330000,276.480000,0
20101115 013824000,276.080000,276.230000,0
20101115 013905000,275.970000,276.120000,0
20101115 013906000,276.080000,276.230000,0
20101115 014658000,275.980000,276.130000,0
20101115 014658000,275.950000,276.100000,0
20101115 015957000,275.960000,276.110000,0
20101115 020010000,275.980000,276.130000,0
20101115 020440000,276.200000,276.350000,0
20101115 020606000,276.300000,276.450000,0
20101115 020812000,276.360000,276.510000,0
20101115 020812000,276.450000,276.600000,0
20101115 020816000,276.500000,276.650000,0
