20110301 000000000,270.930000,271.080000,0
20110301 000055000,270.910000,271.060000,0
20110301 000055000,270.930000,271.080000,0
20110301 000055000,270.910000,271.060000,0
20110301 000057000,270.930000,271.080000,0
20110301 000122000,270.910000,271.060000,0
20110301 000123000,270.930000,271.080000,0
20110301 000128000,270.910000,271.060000,0
20110301 000129000,270.930000,271.080000,0
20110301 000129000,270.910000,271.060000,0
20110301 000230000,270.930000,271.080000,0
20110301 000257000,270.910000,271.060000,0
20110301 000259000,270.930000,271.080000,0
20110301 000612000,270.910000,271.060000,0
20110301 000615000,270.930000,271.080000,0
20110301 000616000,270.910000,271.060000,0
20110301 000705000,270.930000,271.080000,0
20110301 000706000,270.910000,271.060000,0
20110301 000742000,270.930000,271.080000,0
20110301 000750000,270.910000,271.060000,0
20110301 000826000,270.930000,271.080000,0
20110301 001227000,270.910000,271.060000,0
20110301 001241000,270.930000,271.080000,0
20110301 001253000,270.910000,271.060000,0
20110301 001345000,270.930000,271.080000,0
20110301 001346000,270.910000,271.060000,0
20110301 001350000,270.930000,271.080000,0
20110301 001502000,270.910000,271.060000,0
20110301 001732000,270.950000,271.100000,0
20110301 001818000,270.970000,271.120000,0
20110301 002036000,270.980000,271.130000,0
20110301 002045000,270.960000,271.110000,0
20110301 002047000,270.980000,271.130000,0
20110301 002048000,270.960000,271.110000,0
20110301 002129000,270.980000,271.130000,0
20110301 002146000,270.960000,271.110000,0
20110301 002147000,270.980000,271.130000,0
20110301 002400000,270.990000,271.140000,0
20110301 002403000,270.980000,271.130000,0
20110301 002415000,270.990000,271.140000,0
20110301 002417000,270.980000,271.130000,0
20110301 002420000,270.990000,271.140000,0
20110301 002423000,270.980000,271.130000,0
20110301 002425000,270.990000,271.140000,0
20110301 002426000,270.980000,271.130000,0
20110301 002536000,270.960000,271.110000,0
20110301 002538000,270.980000,271.130000,0
20110301 002545000,270.960000,271.110000,0
20110301 002707000,270.980000,271.130000,0
20110301 002715000,270.960000,271.110000,0
20110301 002718000,270.980000,271.130000,0
20110301 003041000,270.990000,271.140000,0
20110301 003048000,270.980000,271.130000,0
20110301 003051000,270.990000,271.140000,0
20110301 003052000,270.980000,271.130000,0
20110301 003122000,270.990000,271.140000,0
20110301 003128000,270.980000,271.130000,0
20110301 003130000,270.990000,271.140000,0
20110301 003132000,270.980000,271.130000,0
20110301 003419000,270.990000,271.140000,0
20110301 003420000,270.980000,271.130000,0
20110301 003457000,270.990000,271.140000,0
20110301 003648000,270.980000,271.130000,0
20110301 003648000,270.990000,271.140000,0
20110301 003703000,270.980000,271.130000,0
20110301 003703000,270.990000,271.140000,0
20110301 003703000,270.980000,271.130000,0
20110301 003706000,270.990000,271.140000,0
20110301 003720000,270.980000,271.130000,0
20110301 003721000,270.990000,271.140000,0
20110301 003742000,270.980000,271.130000,0
20110301 003800000,270.990000,271.140000,0
20110301 003829000,270.980000,271.130000,0
20110301 004000000,270.990000,271.140000,0
20110301 004001000,270.980000,271.130000,0
20110301 004002000,270.990000,271.140000,0
20110301 004005000,270.980000,271.130000,0
20110301 004048000,270.990000,271.140000,0
20110301 004048000,270.980000,271.130000,0
20110301 004048000,270.990000,271.140000,0
20110301 004052000,270.980000,271.130000,0
20110301 004053000,270.990000,271.140000,0
20110301 004056000,270.980000,271.130000,0
20110301 004123000,270.990000,271.140000,0
20110301 004124000,270.980000,271.130000,0
20110301 004226000,270.960000,271.110000,0
20110301 004231000,270.980000,271.130000,0
20110301 004239000,270.960000,271.110000,0
20110301 004244000,270.970000,271.120000,0
20110301 004255000,270.950000,271.100000,0
20110301 004302000,270.930000,271.080000,0
20110301 004322000,270.950000,271.100000,0
20110301 004324000,270.930000,271.080000,0
20110301 004327000,270.950000,271.100000,0
20110301 004328000,270.930000,271.080000,0
20110301 004455000,270.910000,271.060000,0
20110301 004455000,270.930000,271.080000,0
20110301 004456000,270.910000,271.060000,0
20110301 004505000,270.930000,271.080000,0
20110301 004508000,270.910000,271.060000,0
20110301 004619000,270.930000,271.080000,0
20110301 004810000,270.950000,271.100000,0
20110301 004814000,270.930000,271.080000,0
20110301 004814000,270.950000,271.100000,0
