20110102 170238000,278.010000,278.160000,0
20110102 180333000,278.010000,278.160000,0
20110102 181125000,278.010000,278.160000,0
20110102 181145000,277.850000,278.000000,0
20110102 181525000,277.750000,277.900000,0
20110102 181919000,277.750000,277.900000,0
20110102 183210000,277.750000,277.900000,0
20110102 183306000,277.750000,277.900000,0
20110102 184103000,278.030000,278.180000,0
20110102 190011000,277.950000,278.100000,0
20110102 190517000,278.030000,278.180000,0
20110102 191625000,277.950000,278.100000,0
20110102 192132000,278.030000,278.180000,0
20110102 193102000,277.950000,278.100000,0
20110102 193603000,278.030000,278.180000,0
20110102 200329000,277.980000,278.130000,0
20110102 200329000,277.970000,278.120000,0
20110102 200617000,278.040000,278.190000,0
20110102 200620000,277.970000,278.120000,0
20110102 200734000,277.820000,277.970000,0
20110102 201240000,277.700000,277.850000,0
20110102 201437000,277.750000,277.900000,0
20110102 202530000,277.700000,277.850000,0
20110102 204205000,278.010000,278.160000,0
20110102 204513000,278.030000,278.180000,0
20110102 210018000,278.110000,278.260000,0
20110102 210112000,278.090000,278.240000,0
20110102 210132000,278.110000,278.260000,0
20110102 210139000,278.090000,278.240000,0
20110102 210216000,278.110000,278.260000,0
20110102 210225000,278.090000,278.240000,0
20110102 210249000,278.070000,278.220000,0
20110102 210249000,278.090000,278.240000,0
20110102 210254000,278.070000,278.220000,0
20110102 210256000,278.090000,278.240000,0
20110102 210258000,278.070000,278.220000,0
20110102 210259000,278.090000,278.240000,0
20110102 210303000,278.070000,278.220000,0
20110102 210309000,278.090000,278.240000,0
20110102 210316000,278.070000,278.220000,0
20110102 210320000,278.090000,278.240000,0
20110102 210321000,278.070000,278.220000,0
20110102 210326000,278.090000,278.240000,0
20110102 210347000,278.110000,278.260000,0
20110102 210402000,278.920000,279.070000,0
20110102 210431000,278.880000,279.030000,0
20110102 210536000,278.090000,278.240000,0
20110102 210622000,278.100000,278.250000,0
20110102 210626000,278.090000,278.240000,0
20110102 210642000,278.100000,278.250000,0
20110102 210642000,278.090000,278.240000,0
20110102 210645000,278.100000,278.250000,0
20110102 210647000,278.090000,278.240000,0
20110102 210714000,278.080000,278.230000,0
20110102 210718000,278.090000,278.240000,0
20110102 210854000,278.080000,278.230000,0
20110102 210920000,278.090000,278.240000,0
20110102 210920000,278.080000,278.230000,0
20110102 210938000,278.090000,278.240000,0
20110102 210938000,278.080000,278.230000,0
20110102 211002000,278.090000,278.240000,0
20110102 211007000,278.080000,278.230000,0
20110102 211036000,278.100000,278.250000,0
20110102 211046000,278.090000,278.240000,0
20110102 211049000,278.110000,278.260000,0
20110102 211051000,278.090000,278.240000,0
20110102 211053000,278.110000,278.260000,0
20110102 211055000,278.090000,278.240000,0
20110102 211058000,278.110000,278.260000,0
20110102 211106000,278.090000,278.240000,0
20110102 211130000,278.110000,278.260000,0
20110102 211138000,278.090000,278.240000,0
20110102 211140000,278.110000,278.260000,0
20110102 211333000,278.130000,278.280000,0
20110102 211334000,278.110000,278.260000,0
20110102 211340000,278.130000,278.280000,0
20110102 211349000,278.110000,278.260000,0
20110102 211420000,278.130000,278.280000,0
20110102 211452000,278.110000,278.260000,0
20110102 211452000,278.130000,278.280000,0
20110102 211457000,278.110000,278.260000,0
20110102 211613000,278.130000,278.280000,0
20110102 211614000,278.110000,278.260000,0
20110102 211623000,278.130000,278.280000,0
20110102 211649000,278.110000,278.260000,0
20110102 211652000,278.130000,278.280000,0
20110102 211716000,278.110000,278.260000,0
20110102 212724000,278.070000,278.220000,0
20110102 212843000,278.090000,278.240000,0
20110102 212916000,278.110000,278.260000,0
20110102 212919000,278.090000,278.240000,0
20110102 212956000,278.110000,278.260000,0
20110102 213125000,278.090000,278.240000,0
20110102 213140000,278.110000,278.260000,0
20110102 213506000,278.090000,278.240000,0
20110102 213630000,278.080000,278.230000,0
20110102 213723000,278.070000,278.220000,0
20110102 213744000,278.050000,278.200000,0
20110102 213755000,278.070000,278.220000,0
20110102 213804000,278.050000,278.200000,0
20110102 213810000,278.070000,278.220000,0
20110102 213826000,278.050000,278.200000,0
20110102 213857000,278.070000,278.220000,0
20110102 213931000,278.080000,278.230000,0
20110102 214132000,278.090000,278.240000,0
20110102 214157000,278.070000,278.220000,0
20110102 214228000,278.090000,278.240000,0
20110102 214247000,278.070000,278.220000,0
20110102 214305000,278.090000,278.240000,0
20110102 214308000,278.070000,278.220000,0
20110102 214309000,278.090000,278.240000,0
20110102 214450000,278.070000,278.220000,0
20110102 214509000,278.090000,278.240000,0
20110102 214510000,278.070000,278.220000,0
20110102 214600000,278.090000,278.240000,0
20110102 214622000,278.070000,278.220000,0
20110102 214627000,278.090000,278.240000,0
20110102 214655000,278.070000,278.220000,0
20110102 214706000,278.090000,278.240000,0
20110102 214728000,278.070000,278.220000,0
20110102 214859000,278.050000,278.200000,0
20110102 214905000,278.070000,278.220000,0
20110102 214937000,278.090000,278.240000,0
20110102 214946000,278.070000,278.220000,0
20110102 214947000,278.090000,278.240000,0
20110102 215003000,278.070000,278.220000,0
20110102 215230000,278.050000,278.200000,0
20110102 215254000,278.070000,278.220000,0
20110102 215301000,278.090000,278.240000,0
20110102 215536000,278.080000,278.230000,0
20110102 215546000,278.090000,278.240000,0
20110102 215550000,278.080000,278.230000,0
20110102 215634000,278.090000,278.240000,0
20110102 215638000,278.080000,278.230000,0
20110102 215644000,278.090000,278.240000,0
20110102 215735000,278.080000,278.230000,0
20110102 215750000,278.090000,278.240000,0
20110102 215830000,278.080000,278.230000,0
20110102 215831000,278.090000,278.240000,0
