20110201 000015000,273.120000,273.270000,0
20110201 002216000,273.130000,273.280000,0
20110201 002217000,273.120000,273.270000,0
20110201 002218000,273.130000,273.280000,0
20110201 002220000,273.120000,273.270000,0
20110201 002225000,273.130000,273.280000,0
20110201 002226000,273.120000,273.270000,0
20110201 002226000,273.130000,273.280000,0
20110201 002228000,273.120000,273.270000,0
20110201 002229000,273.130000,273.280000,0
20110201 002230000,273.120000,273.270000,0
20110201 003037000,273.130000,273.280000,0
20110201 003038000,273.120000,273.270000,0
20110201 003038000,273.130000,273.280000,0
20110201 003041000,273.120000,273.270000,0
20110201 005041000,273.140000,273.290000,0
20110201 005042000,273.120000,273.270000,0
20110201 005043000,273.110000,273.260000,0
20110201 005044000,273.100000,273.250000,0
20110201 010018000,273.120000,273.270000,0
20110201 011355000,273.070000,273.220000,0
20110201 012108000,273.120000,273.270000,0
20110201 012442000,273.090000,273.240000,0
20110201 012443000,273.120000,273.270000,0
20110201 012444000,273.070000,273.220000,0
20110201 013206000,273.060000,273.210000,0
20110201 013207000,273.070000,273.220000,0
20110201 013236000,273.060000,273.210000,0
20110201 013237000,273.070000,273.220000,0
20110201 013253000,273.060000,273.210000,0
20110201 013253000,273.070000,273.220000,0
20110201 013254000,273.060000,273.210000,0
20110201 013254000,273.070000,273.220000,0
20110201 013646000,273.080000,273.230000,0
20110201 014905000,273.050000,273.200000,0
20110201 014910000,273.030000,273.180000,0
20110201 014923000,272.900000,273.050000,0
20110201 015059000,272.800000,272.950000,0
20110201 015125000,272.820000,272.970000,0
20110201 015143000,272.800000,272.950000,0
20110201 015204000,272.700000,272.850000,0
20110201 015211000,272.650000,272.800000,0
20110201 015220000,272.700000,272.850000,0
20110201 015221000,272.630000,272.780000,0
20110201 015551000,272.600000,272.750000,0
20110201 015558000,272.590000,272.740000,0
20110201 015559000,272.600000,272.750000,0
20110201 015609000,272.590000,272.740000,0
20110201 020322000,272.580000,272.730000,0
20110201 021011000,272.480000,272.630000,0
20110201 021011000,272.500000,272.650000,0
20110201 021013000,272.480000,272.630000,0
20110201 021020000,272.490000,272.640000,0
20110201 021055000,272.460000,272.610000,0
20110201 021056000,272.450000,272.600000,0
20110201 021129000,272.470000,272.620000,0
20110201 021137000,272.430000,272.580000,0
20110201 021154000,272.440000,272.590000,0
20110201 021408000,272.430000,272.580000,0
20110201 021708000,272.310000,272.460000,0
20110201 021708000,272.300000,272.450000,0
20110201 021711000,272.350000,272.500000,0
20110201 021716000,272.310000,272.460000,0
20110201 021716000,272.280000,272.430000,0
20110201 021716000,272.290000,272.440000,0
20110201 021718000,272.300000,272.450000,0
20110201 021719000,272.310000,272.460000,0
20110201 021734000,272.260000,272.410000,0
20110201 021734000,272.250000,272.400000,0
20110201 021750000,272.260000,272.410000,0
20110201 021934000,272.310000,272.460000,0
20110201 022143000,272.400000,272.550000,0
20110201 022144000,272.460000,272.610000,0
20110201 022157000,272.440000,272.590000,0
20110201 022159000,272.450000,272.600000,0
20110201 022255000,272.430000,272.580000,0
20110201 022325000,272.420000,272.570000,0
20110201 022349000,272.410000,272.560000,0
20110201 022354000,272.420000,272.570000,0
20110201 022356000,272.410000,272.560000,0
20110201 022359000,272.420000,272.570000,0
20110201 022359000,272.410000,272.560000,0
20110201 022400000,272.420000,272.570000,0
20110201 022402000,272.410000,272.560000,0
20110201 022408000,272.380000,272.530000,0
20110201 022420000,272.360000,272.510000,0
20110201 022420000,272.350000,272.500000,0
20110201 022444000,272.340000,272.490000,0
20110201 022445000,272.310000,272.460000,0
20110201 022504000,272.320000,272.470000,0
20110201 022609000,272.350000,272.500000,0
20110201 022619000,272.380000,272.530000,0
20110201 022625000,272.350000,272.500000,0
20110201 022630000,272.370000,272.520000,0
20110201 022631000,272.380000,272.530000,0
20110201 022633000,272.400000,272.550000,0
20110201 022641000,272.410000,272.560000,0
20110201 022655000,272.430000,272.580000,0
20110201 022655000,272.400000,272.550000,0
20110201 022703000,272.350000,272.500000,0
20110201 022704000,272.380000,272.530000,0
20110201 022712000,272.350000,272.500000,0
20110201 022712000,272.320000,272.470000,0
20110201 022714000,272.250000,272.400000,0
20110201 022716000,272.260000,272.410000,0
20110201 022727000,272.320000,272.470000,0
20110201 022735000,272.310000,272.460000,0
20110201 022749000,272.290000,272.440000,0
20110201 022756000,272.280000,272.430000,0
20110201 022801000,272.230000,272.380000,0
20110201 022821000,272.200000,272.350000,0
20110201 022825000,272.170000,272.320000,0
20110201 022825000,272.150000,272.300000,0
20110201 022856000,272.100000,272.250000,0
20110201 022901000,272.080000,272.230000,0
20110201 022910000,272.130000,272.280000,0
20110201 022910000,272.100000,272.250000,0
20110201 022913000,272.080000,272.230000,0
20110201 022914000,272.090000,272.240000,0
20110201 022918000,272.060000,272.210000,0
20110201 022921000,272.040000,272.190000,0
20110201 022922000,272.030000,272.180000,0
