timestamp,open,high,low,close
2019-05-28,325.5000,327.2000,325.2600,326.9400
2019-05-27,325.2300,326.1500,324.6100,325.7400
2019-05-26,325.4800,325.5500,324.9300,325.5500
2019-05-24,326.2700,326.7100,324.8800,324.9600
2019-05-23,326.0800,327.4600,325.8200,326.4200
2019-05-22,325.8900,326.7300,325.7700,326.1300
2019-05-21,326.3200,327.4600,325.7500,326.0600
2019-05-20,325.8300,326.5100,325.5000,326.4000
2019-05-19,326.3400,326.3400,325.6500,325.6500
2019-05-17,324.3500,326.5300,323.9400,325.8100
2019-05-16,324.4400,324.9000,323.5700,324.4200
2019-05-15,324.2600,325.7900,323.9300,324.4600
2019-05-14,323.6000,324.5700,323.5100,324.3000
2019-05-13,323.0700,324.4900,322.8100,323.9100
2019-05-12,322.7500,323.5000,322.7500,323.2400
2019-05-10,323.7500,324.2400,322.6600,322.8900
2019-05-09,323.8700,324.7500,322.9000,323.9000
2019-05-08,323.9400,324.6200,323.5100,324.1400
2019-05-07,323.4100,324.3900,323.1500,324.0400
2019-05-06,322.9700,323.8100,322.7500,323.6400
2019-05-05,321.6000,323.3800,321.6000,323.1400
2019-05-03,323.8000,324.3100,322.4500,322.6600
2019-05-02,324.1900,324.7900,323.5100,323.9300
2019-05-01,323.6100,324.5900,323.3500,324.4500
2019-04-30,322.9900,324.1100,322.3500,323.6300
2019-04-29,321.8900,323.8900,321.8300,323.0200
2019-04-28,322.1200,322.6000,321.8300,322.0700
2019-04-26,321.9800,322.5400,320.2000,322.0100
2019-04-25,321.5100,322.7300,321.2400,322.0100
2019-04-24,320.3700,322.0800,320.2200,321.8200
2019-04-23,320.0500,321.1000,319.8700,320.5400
2019-04-22,319.8800,320.4800,319.3300,319.9600
2019-04-21,319.9400,320.0400,319.5900,320.0400
2019-04-19,319.7600,320.0800,319.4900,319.7200
2019-04-18,319.0300,320.3300,318.8700,319.9100
2019-04-17,319.3700,319.7900,318.7700,319.1400
2019-04-16,319.8300,320.3100,319.1600,319.5500
2019-04-15,321.1300,321.5800,319.7200,320.1100
2019-04-14,320.9500,321.5600,320.9500,321.4100
2019-04-12,321.8000,322.3500,320.9400,320.9400
2019-04-11,321.2000,322.1300,320.8900,321.7400
2019-04-10,322.0200,322.3300,320.7700,321.3000
2019-04-09,320.8000,322.4700,320.4600,322.1300
2019-04-08,321.1200,321.7300,320.6400,321.0300
2019-04-07,319.5500,321.2500,319.5500,321.2400
2019-04-05,319.7200,321.5100,319.6000,320.8200
2019-04-04,319.4100,320.3300,319.2500,320.0100
2019-04-03,320.9200,321.3900,319.3300,319.6700
2019-04-02,321.2700,322.2500,320.6700,321.1700
2019-04-01,320.7000,321.7100,320.1300,321.5200
2019-03-31,321.0900,321.2200,320.6400,320.9700
2019-03-29,320.1800,321.6800,319.7500,320.9900
2019-03-28,319.6400,320.7800,319.2700,320.2700
2019-03-27,318.3200,320.7100,318.1400,319.7900
2019-03-26,315.7500,318.9000,315.2300,318.2700
2019-03-25,316.0300,317.0000,315.4300,315.9500
2019-03-24,316.2800,316.4200,315.8500,316.2400
2019-03-22,314.6400,316.8900,313.9800,316.4000
2019-03-21,313.1600,314.9100,312.8300,314.7500
2019-03-20,312.6800,314.0000,312.3000,313.3500
2019-03-19,313.5600,313.8700,312.5400,312.9500
2019-03-18,314.0600,314.4600,313.3400,313.8400
2019-03-17,314.2000,314.3100,313.8500,314.3000
2019-03-15,314.0600,314.3800,313.8700,313.9900
2019-03-14,314.3500,314.7600,313.9000,314.3000
2019-03-13,314.6400,315.3200,314.0400,314.4600
2019-03-12,315.1500,315.7100,314.6300,315.0800
2019-03-11,315.0100,315.9700,314.8600,315.4100
2019-03-10,315.1400,315.2800,314.8600,315.1800
2019-03-08,316.0400,316.4300,314.8300,315.2000
2019-03-07,315.1600,316.2900,314.6800,316.1700
2019-03-06,315.2900,315.6200,314.9700,315.3800
2019-03-05,315.4500,315.9100,315.0900,315.4000
2019-03-04,315.7500,316.4600,315.2300,315.4500
2019-03-03,316.4200,316.5900,315.5700,315.8800
2019-03-01,315.5700,316.3300,315.3000,315.7200
2019-02-28,315.8400,316.5000,315.3600,315.6200
2019-02-27,316.1900,316.9600,315.7700,315.9700
2019-02-26,317.4200,318.0000,316.0500,316.4200
2019-02-25,317.3800,318.0000,316.7300,317.5600
2019-02-24,318.1200,318.1200,317.1900,317.4500
2019-02-22,317.3300,318.0500,316.9000,317.5800
2019-02-21,316.9700,317.7900,316.5300,317.4100
2019-02-20,317.3200,317.7700,316.5100,316.9200
2019-02-19,317.5800,318.4400,316.7600,317.1200
2019-02-18,317.6500,318.1900,317.3200,317.7500
2019-02-17,318.2400,318.3600,317.3800,318.0000
2019-02-15,318.0400,318.9200,317.5700,317.7300
2019-02-14,318.8100,319.8500,317.8900,318.2000
2019-02-13,317.9000,319.2200,317.1900,318.7300
2019-02-12,319.6600,319.8300,317.3300,317.9100
2019-02-11,318.7400,320.0400,318.2500,319.7200
2019-02-10,319.0800,319.8300,318.4500,318.7200
2019-02-08,318.6000,319.2300,317.6900,319.2300
2019-02-07,318.2300,319.6200,318.1900,318.7200
2019-02-06,317.2000,318.9300,317.0300,318.4000
2019-02-05,317.0400,317.6900,316.8200,317.5000
2019-02-04,317.3100,318.0000,316.7100,317.0600
2019-02-03,317.1900,317.3700,316.8800,317.2100
2019-02-01,315.6700,318.2500,315.1600,317.0200
2019-01-31,315.3200,316.2900,314.9400,315.8200
2019-01-30,316.9700,317.3200,314.8400,315.3800
2019-01-29,317.1500,317.5100,316.6800,317.0200
2019-01-28,317.4700,317.8800,316.9000,317.2000
2019-01-27,317.5200,318.1200,317.3800,317.5100
2019-01-25,318.6000,318.7900,317.1700,317.1700
2019-01-24,317.7800,319.2100,317.5400,318.6800
2019-01-23,317.9500,318.2100,317.5100,317.8400
2019-01-22,317.3800,318.2600,317.0000,317.9600
2019-01-21,317.6800,318.2100,317.0300,317.5200
2019-01-20,317.5600,318.1200,317.5100,317.7500
2019-01-18,319.2100,319.6200,317.2700,317.6000
2019-01-17,320.9200,322.1400,318.9400,319.2600
2019-01-16,322.7600,324.2900,320.9500,321.3000
2019-01-15,321.3300,323.4400,321.2100,323.0400
2019-01-14,321.0200,321.6900,320.6700,321.5400
2019-01-13,320.7900,321.3400,320.7100,321.2400
2019-01-11,321.0200,321.6600,320.5300,320.5300
2019-01-10,321.2100,321.7900,320.7000,321.0500
2019-01-09,321.4300,321.8700,320.9500,321.1900
2019-01-08,320.7600,322.2700,320.6500,321.4500
2019-01-07,320.6500,321.3800,320.4300,320.8900
2019-01-06,320.8400,320.9100,320.2000,320.6900
2019-01-04,321.1200,321.4900,320.3000,320.4100
2019-01-03,322.4800,322.9100,320.4300,321.1700
2019-01-02,321.0500,322.7700,320.6600,322.6000
2019-01-01,320.6600,321.3800,320.6500,321.1400
2018-12-31,321.3800,321.5600,320.3600,320.8500
2018-12-30,321.4300,321.4400,321.1100,321.4000
2018-12-28,320.7000,322.2000,320.4900,321.1900
2018-12-27,321.3100,321.5800,320.3500,320.7500
2018-12-26,321.5700,321.7700,320.4500,320.6200
2018-12-25,321.1800,322.3600,320.1300,321.5900
2018-12-24,321.7400,322.1400,320.4600,321.2600
2018-12-23,322.3300,322.3600,321.4500,321.6000
2018-12-21,321.3200,322.2600,320.8900,321.3400
2018-12-20,322.3400,322.8400,320.9600,321.3300
2018-12-19,321.9100,322.8800,321.7600,322.6200
2018-12-18,323.1800,323.4900,321.6500,321.9800
2018-12-17,323.3500,323.6100,322.7600,323.3500
2018-12-16,323.7600,323.7600,322.7600,323.4500
2018-12-14,322.9400,324.2300,322.8200,323.5600
2018-12-13,322.7500,323.5300,322.3000,322.8200
2018-12-12,323.4300,323.6900,322.4700,322.8600
2018-12-11,323.2000,323.8600,322.8000,323.3400
2018-12-10,322.9400,323.7100,322.4800,323.4200
2018-12-09,323.5300,323.5300,322.6900,322.9600
2018-12-07,322.6000,323.6100,322.3800,323.5100
2018-12-06,323.1500,324.1100,322.4300,322.8200
2018-12-05,323.4800,323.9500,322.7400,323.3100
2018-12-04,322.2500,323.8500,322.0800,323.5400
2018-12-03,323.4700,323.6600,321.8100,322.4300
2018-12-02,323.8800,324.0800,323.0600,323.7100
2018-11-30,323.1900,324.0200,322.8800,323.4300
2018-11-29,323.2800,323.9400,322.5000,323.2000
2018-11-28,323.4700,324.4300,322.8900,323.4300
2018-11-27,323.2100,324.8900,322.9600,323.8000
2018-11-26,321.9000,323.6200,321.8300,323.3400
2018-11-25,322.1700,322.1700,321.4700,322.1200
2018-11-23,320.9400,322.4600,320.6900,321.5600
2018-11-22,321.3700,321.8400,320.6900,321.1500
2018-11-21,321.2100,321.8100,320.8100,321.7000
2018-11-20,320.8600,321.8100,320.7000,321.1700
2018-11-19,321.4500,321.8600,320.6800,321.0900
2018-11-18,321.5300,321.5700,321.0400,321.4200
2018-11-16,321.6900,322.0400,321.1000,321.2000
2018-11-15,322.2300,322.8400,321.3900,321.7600
2018-11-14,322.4600,323.1300,321.9100,322.1900
2018-11-13,322.1900,323.5600,321.8700,322.7300
2018-11-12,321.3500,322.3800,321.1400,322.0800
2018-11-11,321.3200,321.4400,320.9900,321.4300
2018-11-09,320.6300,321.9000,320.5700,321.9000
2018-11-08,321.1700,321.7200,320.5200,320.9600
2018-11-07,321.5800,322.0200,320.8100,320.9900
2018-11-06,321.7300,322.2100,321.4100,321.7300
2018-11-05,321.2300,322.6200,321.0600,321.9400
2018-11-04,321.7400,322.2000,321.0000,321.4100
2018-11-02,322.5400,322.9900,320.7800,321.4300
2018-11-01,324.3700,324.6500,321.7800,322.4000
2018-10-31,324.3500,325.4600,324.1000,324.4200
2018-10-30,324.3200,324.9700,324.0200,324.7400
2018-10-29,323.5200,324.7900,323.5100,324.6800
2018-10-28,324.1700,324.1700,323.4700,323.8800
2018-10-26,323.8500,324.5000,323.3300,323.8300
2018-10-25,323.2400,324.2400,323.1100,323.8900
2018-10-24,322.6900,323.5600,322.1700,323.4600
2018-10-23,322.4800,323.3800,322.0500,322.6900
2018-10-22,322.9100,323.2000,322.1700,322.6400
2018-10-21,322.7300,323.1400,322.6500,323.0200
2018-10-19,322.9900,323.8500,322.2700,322.7700
2018-10-18,321.8400,323.5900,321.4400,323.0800
2018-10-17,321.5800,322.7100,321.2900,321.9000
2018-10-16,322.3800,322.7100,321.3600,321.5800
2018-10-15,323.7700,324.2600,321.9800,322.5300
2018-10-14,324.4100,324.4100,323.5700,323.9800
2018-10-12,324.9700,325.2700,323.6300,324.0600
2018-10-11,325.4600,325.7700,324.1500,325.0800
2018-10-10,324.3200,325.8500,324.1000,325.5200
2018-10-09,325.0500,325.6600,323.7600,324.3200
2018-10-08,324.4700,325.6800,324.3100,325.2000
2018-10-07,324.4200,324.8000,324.1900,324.3400
2018-10-05,324.1400,325.2000,323.7500,324.0400
2018-10-04,322.5600,325.3500,322.4100,324.2400
2018-10-03,322.6300,323.1900,321.7800,322.5900
2018-10-02,322.6900,324.0200,322.4900,322.8000
2018-10-01,323.0500,323.8000,322.4700,322.9500
2018-09-30,323.0000,323.3100,322.6900,323.1600
2018-09-28,323.3900,324.5900,322.8000,323.1400
2018-09-27,323.1400,323.7600,322.9800,323.5100
2018-09-26,324.0000,324.2300,323.0100,323.4700
